HouseholdID,Longitude,Latitude,N,order,cluster,latmean,lngmean
HE51,34.20125975,-0.41437182,5,2960,59,-0.413585638,34.20189333
BW02,34.20121197,-0.414648662,4,2961,59,-0.413585638,34.20189333
BW03,34.20119274,-0.414714061,5,2962,60,-0.414695396,34.20198551
BW04,34.20128651,-0.414805795,3,2963,60,-0.414695396,34.20198551
HE46,34.20142336,-0.414675525,2,2964,60,-0.414695396,34.20198551
HE45,34.20142631,-0.414635237,1,2965,60,-0.414695396,34.20198551
HE44,34.20134826,-0.414556866,1,2966,60,-0.414695396,34.20198551
HE43,34.20141349,-0.414580587,4,2967,60,-0.414695396,34.20198551
HE48,34.20160089,-0.414603619,5,2968,60,-0.414695396,34.20198551
HE41,34.20164558,-0.414428071,4,2969,60,-0.414695396,34.20198551
HE39,34.20167125,-0.414523137,5,2970,60,-0.414695396,34.20198551
HE42,34.2017284,-0.414563785,3,2971,60,-0.414695396,34.20198551
HE99,34.20169195,-0.414620788,3,2972,60,-0.414695396,34.20198551
HE47,34.2016989,-0.414651134,3,2973,60,-0.414695396,34.20198551
HE98,34.20171026,-0.414641602,3,2974,60,-0.414695396,34.20198551
HE61,34.20185857,-0.414681051,2,2975,60,-0.414695396,34.20198551
BX87,34.2020731,-0.414604717,6,2976,60,-0.414695396,34.20198551
BX95,34.20208,-0.41460991,8,2977,60,-0.414695396,34.20198551
HE06,34.20207924,-0.414640615,4,2978,60,-0.414695396,34.20198551
BX77,34.20212341,-0.414717219,2,2979,60,-0.414695396,34.20198551
BX81,34.20213835,-0.414667707,4,2980,60,-0.414695396,34.20198551
HE07,34.20217844,-0.414550572,9,2981,60,-0.414695396,34.20198551
HE05,34.20210422,-0.414501136,2,2982,60,-0.414695396,34.20198551
HE04,34.20222868,-0.414422284,8,2983,60,-0.414695396,34.20198551
HE03,34.20223995,-0.414523183,3,2984,60,-0.414695396,34.20198551
BX86,34.20225918,-0.414547802,4,2985,60,-0.414695396,34.20198551
HE08,34.2022714,-0.414531772,2,2986,60,-0.414695396,34.20198551
BX72,34.20239572,-0.414545027,1,2987,60,-0.414695396,34.20198551
BX73,34.20243223,-0.414548643,3,2988,60,-0.414695396,34.20198551
BX71,34.20244362,-0.414553644,6,2989,60,-0.414695396,34.20198551
HE12,34.20239827,-0.414557472,6,2990,60,-0.414695396,34.20198551
HE11,34.20242215,-0.41464252,3,2991,60,-0.414695396,34.20198551
HE02,34.20235302,-0.414621504,4,2992,60,-0.414695396,34.20198551
BX85,34.20235018,-0.414634412,3,2993,60,-0.414695396,34.20198551
BX83,34.20236266,-0.414664834,6,2994,60,-0.414695396,34.20198551
BX82,34.20221693,-0.414703263,8,2995,60,-0.414695396,34.20198551
HE09,34.20222587,-0.414747404,1,2996,60,-0.414695396,34.20198551
BX84,34.20221674,-0.414772163,7,2997,60,-0.414695396,34.20198551
HE83,34.20220655,-0.414821151,5,2998,60,-0.414695396,34.20198551
BX90,34.20221865,-0.414899389,4,2999,60,-0.414695396,34.20198551
BX92,34.20218459,-0.414898373,4,3000,60,-0.414695396,34.20198551
BX94,34.20213708,-0.414957548,3,3001,60,-0.414695396,34.20198551
BX91,34.2020687,-0.414864859,5,3002,60,-0.414695396,34.20198551
BX80,34.20200368,-0.414868325,4,3003,60,-0.414695396,34.20198551
BX96,34.20194086,-0.414871914,2,3004,60,-0.414695396,34.20198551
HE60,34.20189606,-0.414872275,5,3005,60,-0.414695396,34.20198551
HE01,34.20186993,-0.414880203,3,3006,60,-0.414695396,34.20198551
BX78,34.20184464,-0.414924016,3,3007,60,-0.414695396,34.20198551
BX76,34.20201786,-0.41493345,4,3008,60,-0.414695396,34.20198551
BX88,34.2020196,-0.41498993,2,3009,60,-0.414695396,34.20198551
HE85,34.20179788,-0.414960714,5,3010,60,-0.414695396,34.20198551
HE66,34.20177967,-0.415038577,5,3011,60,-0.414695396,34.20198551
HE68,34.20173746,-0.414997111,5,3012,61,-0.415227007,34.20177876
HE56,34.20167517,-0.415018234,6,3013,61,-0.415227007,34.20177876
WR99,34.20154587,-0.414903089,4,3014,61,-0.415227007,34.20177876
HE58,34.20153915,-0.414929327,2,3015,61,-0.415227007,34.20177876
HE59,34.20151839,-0.414964574,6,3016,61,-0.415227007,34.20177876
HE67,34.20163815,-0.415010192,1,3017,61,-0.415227007,34.20177876
HE57,34.2016516,-0.415023026,3,3018,61,-0.415227007,34.20177876
HE82,34.20164945,-0.415055696,4,3019,61,-0.415227007,34.20177876
HE69,34.20161473,-0.415158459,6,3020,61,-0.415227007,34.20177876
HE65,34.20171151,-0.415061428,5,3021,61,-0.415227007,34.20177876
HE64,34.20179339,-0.415115505,6,3022,61,-0.415227007,34.20177876
HE63,34.20184063,-0.415097357,3,3023,61,-0.415227007,34.20177876
BX79,34.20200355,-0.415071057,3,3024,61,-0.415227007,34.20177876
BX89,34.20206935,-0.415133441,2,3025,61,-0.415227007,34.20177876
HE62,34.20203822,-0.415152231,8,3026,61,-0.415227007,34.20177876
BX98,34.20206564,-0.415184518,4,3027,61,-0.415227007,34.20177876
BY99,34.20209862,-0.415198502,4,3028,61,-0.415227007,34.20177876
BX93,34.2022151,-0.415095656,5,3029,61,-0.415227007,34.20177876
HE13,34.2023228,-0.414923909,4,3030,61,-0.415227007,34.20177876
HE84,34.2023281,-0.414918782,7,3031,61,-0.415227007,34.20177876
HE24,34.20240839,-0.414985717,3,3032,61,-0.415227007,34.20177876
HE25,34.20239615,-0.41479917,10,3033,61,-0.415227007,34.20177876
HE19,34.20248393,-0.414909091,4,3034,61,-0.415227007,34.20177876
HE18,34.20250453,-0.414948408,4,3035,61,-0.415227007,34.20177876
BX65,34.20246678,-0.415018935,4,3036,61,-0.415227007,34.20177876
HE23,34.2025066,-0.415030033,4,3037,61,-0.415227007,34.20177876
BX14,34.20251861,-0.415042254,3,3038,61,-0.415227007,34.20177876
HE20,34.20243587,-0.415020454,5,3039,61,-0.415227007,34.20177876
HE14,34.20228632,-0.41514822,6,3040,61,-0.415227007,34.20177876
BX97,34.20217748,-0.415249285,6,3041,61,-0.415227007,34.20177876
HE70,34.20211546,-0.415443891,5,3042,61,-0.415227007,34.20177876
HE71,34.20216838,-0.415563403,3,3043,61,-0.415227007,34.20177876
WZ46,34.20204173,-0.415684253,5,3044,61,-0.415227007,34.20177876
WZ44,34.20195557,-0.415756655,8,3045,61,-0.415227007,34.20177876
WZ38,34.20158688,-0.415783101,3,3046,61,-0.415227007,34.20177876
WZ74,34.201419,-0.415429168,2,3047,61,-0.415227007,34.20177876
WZ73,34.201325,-0.415443291,5,3048,61,-0.415227007,34.20177876
WZ76,34.20130732,-0.41541714,4,3049,61,-0.415227007,34.20177876
WR98,34.20140208,-0.415123334,7,3050,61,-0.415227007,34.20177876
WZ75,34.2011913,-0.415354516,4,3051,61,-0.415227007,34.20177876
WZ78,34.200934,-0.415384972,4,3052,61,-0.415227007,34.20177876
WX77,34.20109767,-0.415441986,9,3053,61,-0.415227007,34.20177876
WZ79,34.20110146,-0.415455576,4,3054,61,-0.415227007,34.20177876
WZ85,34.20118614,-0.41548941,7,3055,61,-0.415227007,34.20177876
WZ80,34.20116665,-0.415496728,6,3056,61,-0.415227007,34.20177876
WZ83,34.20114477,-0.415526962,5,3057,61,-0.415227007,34.20177876
WZ84,34.20106084,-0.415542337,4,3058,61,-0.415227007,34.20177876
WZ81,34.20112654,-0.415539618,2,3059,61,-0.415227007,34.20177876
WZ77,34.20124061,-0.415569975,10,3060,61,-0.415227007,34.20177876
WZ88,34.20112508,-0.415740351,6,3061,61,-0.415227007,34.20177876
WZ87,34.20127156,-0.415771155,6,3062,62,-0.415924905,34.20071737
WZ86,34.20127108,-0.415790746,3,3063,62,-0.415924905,34.20071737
WZ72,34.20143578,-0.415870396,10,3064,62,-0.415924905,34.20071737
WZ39,34.20152688,-0.416007778,6,3065,62,-0.415924905,34.20071737
WZ89,34.20111093,-0.415942014,7,3066,62,-0.415924905,34.20071737
WZ69,34.20130203,-0.416040856,3,3067,62,-0.415924905,34.20071737
WZ70,34.20134048,-0.416129716,3,3068,62,-0.415924905,34.20071737
WZ71,34.20134196,-0.416192485,6,3069,62,-0.415924905,34.20071737
WZ29,34.20148001,-0.416271715,2,3070,62,-0.415924905,34.20071737
WZ68,34.20156843,-0.41632423,3,3071,62,-0.415924905,34.20071737
WZ28,34.2013015,-0.41647391,9,3072,62,-0.415924905,34.20071737
WZ32,34.20111984,-0.416369262,1,3073,62,-0.415924905,34.20071737
WZ30,34.2012017,-0.416432695,1,3074,62,-0.415924905,34.20071737
WZ37,34.20116309,-0.416528769,5,3075,62,-0.415924905,34.20071737
WZ35,34.20110844,-0.416599264,5,3076,62,-0.415924905,34.20071737
WZ36,34.20109566,-0.416541899,4,3077,62,-0.415924905,34.20071737
WZ33,34.20107922,-0.416514606,1,3078,62,-0.415924905,34.20071737
WZ34,34.20096553,-0.416578031,3,3079,62,-0.415924905,34.20071737
WA95,34.20069361,-0.416468677,10,3080,62,-0.415924905,34.20071737
WA94,34.20052295,-0.416217282,20,3081,62,-0.415924905,34.20071737
WZ31,34.20102589,-0.416340152,5,3082,62,-0.415924905,34.20071737
WZ90,34.20099801,-0.41610927,2,3083,62,-0.415924905,34.20071737
WZ92,34.20090724,-0.416124181,4,3084,62,-0.415924905,34.20071737
WZ93,34.2008882,-0.416021339,4,3085,62,-0.415924905,34.20071737
WZ97,34.20069878,-0.415993864,9,3086,62,-0.415924905,34.20071737
WZ96,34.20080803,-0.415745621,7,3087,62,-0.415924905,34.20071737
WZ94,34.20075723,-0.415672194,7,3088,62,-0.415924905,34.20071737
WZ98,34.20082949,-0.415640821,5,3089,62,-0.415924905,34.20071737
WZ99,34.20084551,-0.415569575,5,3090,62,-0.415924905,34.20071737
WR01,34.20064168,-0.415574889,5,3091,62,-0.415924905,34.20071737
WR02,34.20057966,-0.415573882,6,3092,62,-0.415924905,34.20071737
WZ95,34.20062268,-0.415648534,4,3093,62,-0.415924905,34.20071737
WR04,34.20044433,-0.415873485,6,3094,62,-0.415924905,34.20071737
WR03,34.20045101,-0.415447875,1,3095,62,-0.415924905,34.20071737
WR05,34.2006745,-0.415203565,4,3096,62,-0.415924905,34.20071737
WR06,34.20067108,-0.415094726,4,3097,62,-0.415924905,34.20071737
WR07,34.20078277,-0.415067144,3,3098,62,-0.415924905,34.20071737
WR08,34.20076242,-0.414958419,4,3099,62,-0.415924905,34.20071737
WR09,34.20062384,-0.415009304,2,3100,62,-0.415924905,34.20071737
WR10,34.19997298,-0.415302364,3,3101,62,-0.415924905,34.20071737
WR11,34.20000627,-0.415327448,3,3102,62,-0.415924905,34.20071737
WO11,34.20004149,-0.415361115,6,3103,62,-0.415924905,34.20071737
WA66,34.19950339,-0.415795597,3,3104,62,-0.415924905,34.20071737
WA68,34.19980062,-0.415943648,8,3105,62,-0.415924905,34.20071737
WA69,34.19984582,-0.415969511,6,3106,62,-0.415924905,34.20071737
WA71,34.19982182,-0.416062947,3,3107,62,-0.415924905,34.20071737
WA67,34.19985173,-0.416065006,5,3108,62,-0.415924905,34.20071737
WA70,34.19983349,-0.416203038,4,3109,62,-0.415924905,34.20071737
WA72,34.19976128,-0.416186588,8,3110,62,-0.415924905,34.20071737
WA65,34.19951633,-0.416293674,4,3111,62,-0.415924905,34.20071737
WA64,34.19937057,-0.416295872,5,3112,63,-0.416972545,34.20081616
WA63,34.19903016,-0.415921028,6,3113,63,-0.416972545,34.20081616
WO12,34.1983997,-0.415969417,4,3114,63,-0.416972545,34.20081616
WA88,34.19847985,-0.416462939,2,3115,63,-0.416972545,34.20081616
WA89,34.19876103,-0.416512327,4,3116,63,-0.416972545,34.20081616
WA90,34.19898686,-0.41640811,7,3117,63,-0.416972545,34.20081616
WA91,34.19930642,-0.416535381,5,3118,63,-0.416972545,34.20081616
WA73,34.19969941,-0.417049547,5,3119,63,-0.416972545,34.20081616
WA93,34.19943817,-0.417297204,12,3120,63,-0.416972545,34.20081616
WA92,34.19947426,-0.417292779,9,3121,63,-0.416972545,34.20081616
WA74,34.19960563,-0.417157646,6,3122,63,-0.416972545,34.20081616
WA75,34.19962291,-0.417231557,8,3123,63,-0.416972545,34.20081616
WA76,34.19961799,-0.417298144,5,3124,63,-0.416972545,34.20081616
WZ06,34.20011013,-0.41699841,6,3125,63,-0.416972545,34.20081616
WZ02,34.19995626,-0.41742878,2,3126,63,-0.416972545,34.20081616
WZ05,34.20020239,-0.417681268,7,3127,63,-0.416972545,34.20081616
WZ03,34.20029598,-0.417676939,5,3128,63,-0.416972545,34.20081616
WZ04,34.20035155,-0.41762321,2,3129,63,-0.416972545,34.20081616
WA99,34.20044141,-0.417571739,7,3130,63,-0.416972545,34.20081616
WZ01,34.20044726,-0.417568193,5,3131,63,-0.416972545,34.20081616
WA96,34.20103535,-0.417117828,2,3132,63,-0.416972545,34.20081616
WA97,34.20105761,-0.416973477,3,3133,63,-0.416972545,34.20081616
WZ07,34.20130377,-0.417097655,1,3134,63,-0.416972545,34.20081616
WA98,34.20126566,-0.417247238,6,3135,63,-0.416972545,34.20081616
WZ08,34.20140665,-0.4171791,4,3136,63,-0.416972545,34.20081616
WZ13,34.20139783,-0.417146718,5,3137,63,-0.416972545,34.20081616
WZ12,34.20142282,-0.417072465,3,3138,63,-0.416972545,34.20081616
WZ21,34.20148196,-0.417084662,3,3139,63,-0.416972545,34.20081616
WZ09,34.20147816,-0.417397697,3,3140,63,-0.416972545,34.20081616
WZ11,34.20146411,-0.417448296,3,3141,63,-0.416972545,34.20081616
WZ10,34.20147917,-0.417416177,3,3142,63,-0.416972545,34.20081616
WZ14,34.20157012,-0.417368457,6,3143,63,-0.416972545,34.20081616
WZ16,34.20163959,-0.417367577,5,3144,63,-0.416972545,34.20081616
WZ15,34.20166947,-0.417354221,5,3145,63,-0.416972545,34.20081616
WZ17,34.20158311,-0.417298866,3,3146,63,-0.416972545,34.20081616
WZ22,34.20160718,-0.417208934,6,3147,63,-0.416972545,34.20081616
WZ23,34.20167519,-0.417083786,4,3148,63,-0.416972545,34.20081616
WZ18,34.20159269,-0.417009926,5,3149,63,-0.416972545,34.20081616
WZ19,34.20156169,-0.417014642,5,3150,63,-0.416972545,34.20081616
WZ20,34.20154539,-0.416988447,7,3151,63,-0.416972545,34.20081616
WZ26,34.20204033,-0.417092981,2,3152,63,-0.416972545,34.20081616
WZ25,34.2021459,-0.417085989,4,3153,63,-0.416972545,34.20081616
WZ24,34.20189443,-0.416847383,2,3154,63,-0.416972545,34.20081616
WZ27,34.20168399,-0.416522132,2,3155,63,-0.416972545,34.20081616
WZ48,34.20182524,-0.41618913,5,3156,63,-0.416972545,34.20081616
WZ50,34.20197343,-0.41618633,9,3157,63,-0.416972545,34.20081616
WZ52,34.20196715,-0.416236806,6,3158,63,-0.416972545,34.20081616
WZ67,34.20211114,-0.41622908,3,3159,63,-0.416972545,34.20081616
WZ66,34.20223735,-0.416242509,1,3160,63,-0.416972545,34.20081616
WZ51,34.20209335,-0.41613825,3,3161,63,-0.416972545,34.20081616
WZ49,34.20189346,-0.416071971,4,3162,64,-0.416198373,34.20279587
WZ42,34.20185872,-0.416102356,2,3163,64,-0.416198373,34.20279587
WZ41,34.20179865,-0.416054537,1,3164,64,-0.416198373,34.20279587
WZ40,34.20182326,-0.416031318,5,3165,64,-0.416198373,34.20279587
WZ82,34.20207938,-0.41574566,4,3166,64,-0.416198373,34.20279587
WZ47,34.20210591,-0.415787842,5,3167,64,-0.416198373,34.20279587
WZ45,34.20214508,-0.415839491,3,3168,64,-0.416198373,34.20279587
WZ59,34.20217812,-0.415861541,10,3169,64,-0.416198373,34.20279587
WZ43,34.20220402,-0.415878086,5,3170,64,-0.416198373,34.20279587
HE72,34.20230202,-0.415712244,3,3171,64,-0.416198373,34.20279587
HE73,34.20239986,-0.41576157,6,3172,64,-0.416198373,34.20279587
WZ53,34.20228886,-0.415869504,2,3173,64,-0.416198373,34.20279587
WZ55,34.20232321,-0.415894795,5,3174,64,-0.416198373,34.20279587
WZ54,34.20226899,-0.415936302,4,3175,64,-0.416198373,34.20279587
WZ56,34.20230364,-0.415940916,3,3176,64,-0.416198373,34.20279587
WZ58,34.20232572,-0.415968597,1,3177,64,-0.416198373,34.20279587
WZ57,34.20235127,-0.416110739,1,3178,64,-0.416198373,34.20279587
WZ60,34.2024195,-0.416158571,4,3179,64,-0.416198373,34.20279587
WZ63,34.20252536,-0.416115665,5,3180,64,-0.416198373,34.20279587
WZ65,34.20259958,-0.416174395,5,3181,64,-0.416198373,34.20279587
WZ64,34.20258659,-0.416180893,1,3182,64,-0.416198373,34.20279587
WZ62,34.20250281,-0.416247508,7,3183,64,-0.416198373,34.20279587
WZ61,34.20240509,-0.416298999,6,3184,64,-0.416198373,34.20279587
WO28,34.20251937,-0.416488805,2,3185,64,-0.416198373,34.20279587
WO27,34.20255384,-0.416448017,2,3186,64,-0.416198373,34.20279587
WO29,34.20264431,-0.416470428,2,3187,64,-0.416198373,34.20279587
WO30,34.20259492,-0.416384088,6,3188,64,-0.416198373,34.20279587
WO26,34.20283408,-0.416285469,3,3189,64,-0.416198373,34.20279587
WO25,34.20281024,-0.416195336,4,3190,64,-0.416198373,34.20279587
WO24,34.20284586,-0.416195182,4,3191,64,-0.416198373,34.20279587
HE86,34.20296556,-0.415967246,4,3192,64,-0.416198373,34.20279587
WO33,34.20294919,-0.416167196,3,3193,64,-0.416198373,34.20279587
WO22,34.20302225,-0.416197527,6,3194,64,-0.416198373,34.20279587
WO23,34.20295445,-0.416226334,2,3195,64,-0.416198373,34.20279587
WO32,34.20295459,-0.416354841,3,3196,64,-0.416198373,34.20279587
WO31,34.20294508,-0.416431427,4,3197,64,-0.416198373,34.20279587
WO14,34.20357331,-0.416600565,1,3198,64,-0.416198373,34.20279587
WO13,34.20359548,-0.416736926,4,3199,64,-0.416198373,34.20279587
WO19,34.20376704,-0.41728233,7,3200,64,-0.416198373,34.20279587
WO18,34.20378797,-0.417325116,3,3201,64,-0.416198373,34.20279587
WO21,34.2038098,-0.417046435,9,3202,64,-0.416198373,34.20279587
WO20,34.20380554,-0.417027731,4,3203,64,-0.416198373,34.20279587
WO17,34.20388175,-0.416971517,3,3204,64,-0.416198373,34.20279587
WO15,34.20414795,-0.416893219,3,3205,64,-0.416198373,34.20279587
WO16,34.20417926,-0.416848433,2,3206,64,-0.416198373,34.20279587
HE33,34.20347279,-0.415721129,4,3207,64,-0.416198373,34.20279587
BX12,34.20352796,-0.415517865,5,3208,64,-0.416198373,34.20279587
HE89,34.20342228,-0.415530262,5,3209,64,-0.416198373,34.20279587
HE31,34.20331419,-0.415497,10,3210,64,-0.416198373,34.20279587
HE30,34.20322527,-0.415364703,5,3211,64,-0.416198373,34.20279587
HE78,34.20320597,-0.415360666,2,3212,65,-0.414799464,34.2027914
HE90,34.20310541,-0.415355442,9,3213,65,-0.414799464,34.2027914
HE77,34.20308494,-0.415301215,3,3214,65,-0.414799464,34.2027914
HE87,34.20304248,-0.415404854,3,3215,65,-0.414799464,34.2027914
HE88,34.20323467,-0.415663979,3,3216,65,-0.414799464,34.2027914
HE74,34.20288855,-0.415625448,4,3217,65,-0.414799464,34.2027914
HE75,34.20265666,-0.41557917,1,3218,65,-0.414799464,34.2027914
HE16,34.20275589,-0.415478297,1,3219,65,-0.414799464,34.2027914
HE15,34.20283644,-0.415498831,8,3220,65,-0.414799464,34.2027914
HE17,34.20282195,-0.415353612,6,3221,65,-0.414799464,34.2027914
HE76,34.20299536,-0.415367924,6,3222,65,-0.414799464,34.2027914
HE80,34.20274377,-0.41524293,6,3223,65,-0.414799464,34.2027914
BW01,34.20266416,-0.415213412,8,3224,65,-0.414799464,34.2027914
HE79,34.20285513,-0.415156089,6,3225,65,-0.414799464,34.2027914
HE93,34.20290339,-0.415067883,4,3226,65,-0.414799464,34.2027914
HE92,34.20286427,-0.415053038,1,3227,65,-0.414799464,34.2027914
HE91,34.20278423,-0.414991056,3,3228,65,-0.414799464,34.2027914
HE94,34.20275681,-0.414954305,3,3229,65,-0.414799464,34.2027914
HE21,34.20261774,-0.414988644,7,3230,65,-0.414799464,34.2027914
HE22,34.20265128,-0.414944707,4,3231,65,-0.414799464,34.2027914
HE95,34.20266455,-0.414821301,3,3232,65,-0.414799464,34.2027914
HE38,34.2028786,-0.414883715,5,3233,65,-0.414799464,34.2027914
BQ92,34.20292513,-0.414750029,4,3234,65,-0.414799464,34.2027914
HE37,34.20286707,-0.414735101,9,3235,65,-0.414799464,34.2027914
BX67,34.20285812,-0.414705122,6,3236,65,-0.414799464,34.2027914
BX75,34.20281805,-0.414704066,3,3237,65,-0.414799464,34.2027914
BX69,34.20281041,-0.414694832,6,3238,65,-0.414799464,34.2027914
BX68,34.20272914,-0.414692394,3,3239,65,-0.414799464,34.2027914
BX74,34.20266599,-0.414583156,5,3240,65,-0.414799464,34.2027914
BX59,34.20289362,-0.414546958,3,3241,65,-0.414799464,34.2027914
BX50,34.20270052,-0.414402356,5,3242,65,-0.414799464,34.2027914
BX64,34.20267418,-0.414407883,2,3243,65,-0.414799464,34.2027914
HE10,34.2025177,-0.414472016,1,3244,65,-0.414799464,34.2027914
HE96,34.2024723,-0.414530007,2,3245,65,-0.414799464,34.2027914
HE97,34.20243266,-0.414452112,4,3246,65,-0.414799464,34.2027914
BX70,34.20247824,-0.414444633,5,3247,65,-0.414799464,34.2027914
BW16,34.20251447,-0.414278133,8,3248,65,-0.414799464,34.2027914
BX49,34.20256761,-0.414297056,3,3249,65,-0.414799464,34.2027914
BW17,34.2026252,-0.414252926,3,3250,65,-0.414799464,34.2027914
BX48,34.202611,-0.414204249,4,3251,65,-0.414799464,34.2027914
BX61,34.2027129,-0.414261075,4,3252,65,-0.414799464,34.2027914
BX51,34.20272329,-0.41436713,7,3253,65,-0.414799464,34.2027914
BX63,34.20280294,-0.41439988,1,3254,65,-0.414799464,34.2027914
BX54,34.20283975,-0.414371439,5,3255,65,-0.414799464,34.2027914
BX52,34.20285232,-0.414368594,5,3256,65,-0.414799464,34.2027914
BX58,34.20290194,-0.414409946,4,3257,65,-0.414799464,34.2027914
BX56,34.20291348,-0.414368849,2,3258,65,-0.414799464,34.2027914
BX57,34.20290561,-0.4143689,6,3259,65,-0.414799464,34.2027914
BX55,34.20288107,-0.414299932,2,3260,65,-0.414799464,34.2027914
BX66,34.20286281,-0.414297889,2,3261,65,-0.414799464,34.2027914
BX53,34.2028677,-0.414286284,3,3262,66,-0.414673024,34.2033604
BX60,34.2029028,-0.414087813,3,3263,66,-0.414673024,34.2033604
BW19,34.20301664,-0.414156612,5,3264,66,-0.414673024,34.2033604
BW18,34.20305408,-0.414173835,6,3265,66,-0.414673024,34.2033604
BW20,34.20302569,-0.414319187,3,3266,66,-0.414673024,34.2033604
BX30,34.20318269,-0.414281089,2,3267,66,-0.414673024,34.2033604
BX31,34.20329053,-0.414240136,8,3268,66,-0.414673024,34.2033604
BX28,34.20324896,-0.414336495,7,3269,66,-0.414673024,34.2033604
BQ80,34.2033279,-0.414381998,3,3270,66,-0.414673024,34.2033604
BQ78,34.20338946,-0.41446402,2,3271,66,-0.414673024,34.2033604
BX29,34.20338833,-0.414514887,7,3272,66,-0.414673024,34.2033604
BQ91,34.20330494,-0.414457476,1,3273,66,-0.414673024,34.2033604
BX27,34.20307799,-0.414529794,1,3274,66,-0.414673024,34.2033604
BQ89,34.2030773,-0.414697289,2,3275,66,-0.414673024,34.2033604
HE26,34.20316754,-0.414801377,6,3276,66,-0.414673024,34.2033604
BQ93,34.20320448,-0.414788422,4,3277,66,-0.414673024,34.2033604
BX26,34.20322538,-0.414817502,5,3278,66,-0.414673024,34.2033604
HE27,34.20310585,-0.414897493,7,3279,66,-0.414673024,34.2033604
HE28,34.20316697,-0.414877834,5,3280,66,-0.414673024,34.2033604
HE29,34.20320538,-0.414881603,3,3281,66,-0.414673024,34.2033604
BX21,34.20345226,-0.414772081,2,3282,66,-0.414673024,34.2033604
BQ83,34.20343107,-0.414681227,2,3283,66,-0.414673024,34.2033604
BQ90,34.20344925,-0.414644122,2,3284,66,-0.414673024,34.2033604
BQ75,34.2034919,-0.414479486,8,3285,66,-0.414673024,34.2033604
BQ73,34.20345496,-0.414367569,4,3286,66,-0.414673024,34.2033604
BQ82,34.20349585,-0.414343104,3,3287,66,-0.414673024,34.2033604
BX02,34.20352794,-0.414255357,6,3288,66,-0.414673024,34.2033604
BQ79,34.20356985,-0.414406408,2,3289,66,-0.414673024,34.2033604
BQ76,34.20350198,-0.414449179,4,3290,66,-0.414673024,34.2033604
BQ81,34.20350649,-0.414489783,3,3291,66,-0.414673024,34.2033604
BQ74,34.20354615,-0.414546819,2,3292,66,-0.414673024,34.2033604
BQ69,34.20367057,-0.414503137,5,3293,66,-0.414673024,34.2033604
BQ88,34.203635,-0.414636527,6,3294,66,-0.414673024,34.2033604
BQ77,34.20358789,-0.414622791,4,3295,66,-0.414673024,34.2033604
BQ84,34.20359285,-0.414678655,4,3296,66,-0.414673024,34.2033604
BX01,34.20361418,-0.414714223,4,3297,66,-0.414673024,34.2033604
BX20,34.20361829,-0.414781987,2,3298,66,-0.414673024,34.2033604
HE32,34.20338993,-0.414868975,7,3299,66,-0.414673024,34.2033604
BX25,34.20346684,-0.414905923,4,3300,66,-0.414673024,34.2033604
BX15,34.2033319,-0.415038525,6,3301,66,-0.414673024,34.2033604
BQ03,34.20343276,-0.415019561,3,3302,66,-0.414673024,34.2033604
BX16,34.2034418,-0.415021187,8,3303,66,-0.414673024,34.2033604
HE34,34.20350992,-0.414992378,1,3304,66,-0.414673024,34.2033604
HE35,34.20351373,-0.414990199,4,3305,66,-0.414673024,34.2033604
BX05,34.20343963,-0.415076023,3,3306,66,-0.414673024,34.2033604
BX13,34.20336317,-0.415152629,8,3307,66,-0.414673024,34.2033604
BY04,34.20326522,-0.415203293,3,3308,66,-0.414673024,34.2033604
HE36,34.20337882,-0.415302758,7,3309,66,-0.414673024,34.2033604
BX18,34.20355778,-0.415374082,3,3310,66,-0.414673024,34.2033604
BX24,34.20355116,-0.415342044,2,3311,66,-0.414673024,34.2033604
BX19,34.20354482,-0.415263624,11,3312,67,-0.41440409,34.20414762
BX23,34.20365249,-0.415272322,6,3313,67,-0.41440409,34.20414762
BX22,34.20369316,-0.415242204,4,3314,67,-0.41440409,34.20414762
BX11,34.20355053,-0.415075234,4,3315,67,-0.41440409,34.20414762
BQ85,34.20358868,-0.414982812,1,3316,67,-0.41440409,34.20414762
BX09,34.20360707,-0.415066797,5,3317,67,-0.41440409,34.20414762
BX06,34.20365033,-0.415062284,4,3318,67,-0.41440409,34.20414762
BX10,34.2037144,-0.415056928,4,3319,67,-0.41440409,34.20414762
BX07,34.20363703,-0.414982254,3,3320,67,-0.41440409,34.20414762
BX08,34.20367712,-0.414944549,2,3321,67,-0.41440409,34.20414762
BQ86,34.203806,-0.414850026,4,3322,67,-0.41440409,34.20414762
BX17,34.20374043,-0.415076132,6,3323,67,-0.41440409,34.20414762
BQ94,34.20385403,-0.415189102,5,3324,67,-0.41440409,34.20414762
BQ96,34.20403388,-0.415060286,8,3325,67,-0.41440409,34.20414762
BQ95,34.20407694,-0.414979813,3,3326,67,-0.41440409,34.20414762
BX99,34.20406552,-0.41492923,5,3327,67,-0.41440409,34.20414762
BQ87,34.20403344,-0.414797589,3,3328,67,-0.41440409,34.20414762
BQ97,34.2042989,-0.414743367,5,3329,67,-0.41440409,34.20414762
BQ68,34.20438552,-0.414534368,6,3330,67,-0.41440409,34.20414762
BQ67,34.20441848,-0.414554103,6,3331,67,-0.41440409,34.20414762
BQ59,34.20443548,-0.414514157,2,3332,67,-0.41440409,34.20414762
BQ58,34.20441375,-0.41444038,6,3333,67,-0.41440409,34.20414762
